index,sentence,year,label,orig_index,label_name,word_count,char_count,llm_label_str,llm_label
738,The FOMC's primary monetary policy tool is its target range for the federal funds rate.,2003,2,716,Neutral,15,87,NEUTRAL,2
143,"But I have showed that past experience actually indicates that a reduction in vacancies can take place without a big loss of employment, and this is the kind of soft landing anticipated by FOMC participants.",2022,2,141,Neutral,35,207,DOVISH,0
867,The October SLOOS suggested that the recent slowdown in mortgage originations for home purchases was partly attributable to weaker demand.,2002,0,818,Dovish,20,138,DOVISH,0
40,"After a short coffee break, we have a staff presentation on the alternatives we face in setting monetary policy.",2001,2,39,Neutral,19,112,NEUTRAL,2
200,"Financial conditions affecting emerging market economies continued to improve for a time after the Committee eased monetary policy at its November 17 meeting, but that trend was subsequently reversed after Brazil's legislature decided to reject a key fiscal reform measure.",2014,0,191,Dovish,40,273,NEUTRAL,2
239,"Eventually, financial markets may develop the instruments and associated analytical techniques for unearthing these implicit changes in the price level with some precision.",1996,2,235,Neutral,23,172,NEUTRAL,2
1035,"They also generally expected that inflation would remain, for some time, below levels the Committee considers most consistent, over the longer run, with maximum employment and price stability.",2017,0,977,Dovish,28,192,DOVISH,0
550,"Members still saw the economic expansion continuing, and most believed that inflation was likely to stabilize near recent low readings in coming quarters and then gradually rise toward levels they consider more consistent with the Committee's dual mandate for maximum employment and price stability.",1997,2,521,Neutral,44,299,NEUTRAL,2
794,The high oil prices would themselves cut into demand growth and tend to stabilize the system.,1997,1,771,Hawkish,16,93,NEUTRAL,2
329,Higher productivity growth has apparently increased aggregate demand through at least three channels.,2021,1,320,Hawkish,13,101,NEUTRAL,2
327,"In discussing the effect of labor market conditions on inflation, a number of participants expressed skepticism about recent studies suggesting that long-term unemployment provides less downward pressure on wage and price inflation than short-term unemployment does.",2001,2,312,Neutral,36,266,NEUTRAL,2
110,"At the same time, however, the staff increased the growth rate forecast for 2006 to reflect the boost to economic activity from the rebuilding effort.",2021,1,107,Hawkish,25,150,NEUTRAL,2
3,"Again, that’s not a forecast, I’ve made a hypothesis, which would imply slower improvement in unemployment.",2019,0,3,Dovish,16,107,NEUTRAL,2
307,"What I’m telling you is that the stance of monetary policy we have today, we believe, is appropriate.",2017,2,300,Neutral,18,101,NEUTRAL,2
368,"In the context of this discussion, many participants commented that their view of potential output growth was somewhat more optimistic than that of the staff.",1996,1,353,Hawkish,25,158,HAWKISH,1
586,Most participants continued to think that the cyclical pressures associated with a tightening labor market were likely to show through to higher inflation over the medium term.,2007,1,556,Hawkish,27,176,HAWKISH,1
7,* * * What then are the implications of this largely irreducible uncertainty for the conduct of monetary policy?,1999,2,7,Neutral,19,112,NEUTRAL,2
1012,"The vote encompassed approval of the paragraph below for inclusion in the press statement to be released shortly after the meeting: ""The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters are roughly equal.",2012,2,954,Neutral,47,296,NEUTRAL,2
713,"Price inflation had picked up a little but, abstracting from energy, had remained relatively subdued.",1996,2,677,Neutral,15,101,NEUTRAL,2
0,"""2 One useful insight into how actual inflation may affect expectations about its future path is based in the concept of ""rational inattention.",2007,2,0,Neutral,23,143,NEUTRAL,2
578,"Moreover, when some measures of inflation were close to 1 percent in 2003, the Federal Open Market Committee's official statements specifically noted that any further substantial decline in inflation would be unwelcome, mainly because of the risk that a falling price level (which has not occurred since the Great Depression) could cause a significant disruption to economic activity and employment.",2021,0,560,Dovish,60,399,HAWKISH,1
83,"Any of these factors might imply that the equilibrium rate relevant for policy returns more quickly to, or even moves above, its long-run level as fewer forces weigh on aggregate demand.",2022,2,82,Neutral,31,186,HAWKISH,1
197,"So in—in—in U-6, the U-6 level of unemployment has tripled from 7 percent to 21 percent.",2016,0,192,Dovish,16,88,DOVISH,0
243,Faster productivity growth was among the factors that boosted equity valuations,2006,0,239,Dovish,11,79,NEUTRAL,2
375,"If the demand growth that caused the oil price increases is domestic, it could mean that the price shock might be less permanent.",2006,1,365,Hawkish,23,129,NEUTRAL,2
1044,They noted that the realization of such a development could make it harder for the Committee to achieve 2 percent inflation over the longer run.,1996,2,984,Neutral,25,144,HAWKISH,1
265,"These are, you know, this is—this is the economy at nearly full employment or in the range—in the neighborhood of full employment.",2022,1,260,Hawkish,22,130,NEUTRAL,2
645,"Overall, though shifts in business attitudes are difficult to measure, I believe that markets reward businesses that outperform their competitors and that, as demand picks up, companies will respond to opportunities to incorporate technological advances in production, communication, and organization.",2007,2,624,Neutral,40,301,NEUTRAL,2
906,"The first round of the three-month U. S. dollar auctions that major foreign central banks announced on September 15 was held in October; demand was quite limited, and only the European Central Bank (ECB) drew on its swap line with the Federal Reserve.",2007,1,856,Hawkish,43,251,NEUTRAL,2
241,Experienced loan officers who are well acquainted with their markets can channel funds into the loans that are most likely to create wealth and growth in the local economy.,1996,2,237,Neutral,29,172,NEUTRAL,2
151,Consumer food prices were little changed in August.,2006,2,148,Neutral,8,51,NEUTRAL,2
646,"Palmer was a professor at Wharton, a fellow of the American Statistical Association, a worldwide expert on manpower and labor mobility, and a consultant with the Office of Statistical Standards.5 She argued that ""a single figure of unemployment, regardless of how it is defined or derived, is inadequate as a basis for selection among [policy] programs.",2007,2,625,Neutral,56,353,NEUTRAL,2
